FrameID,SolidPlane,LayerRadius,h,ContactAngle,Time/ps,Contact angle/°,Radius/Å,E_adh/(eV/Å²),Normalized MSI descriptor,Chemical potential(D)/(kJ/mol),E_adh/(J/m²)
268,13.33,12.02,16.97,109.39,268,109.39,12.02,-0.06680034965841702,-0.3340017482920851,30.047874792100128,-1.0701416015278407
269,13.33,11.93,17.05,110.01,269,110.01,11.93,-0.06578158545825345,-0.3289079272912673,30.42028700267007,-1.0538209990412202
270,13.33,11.93,17.05,110.06,270,110.06,11.93,-0.06569960005763323,-0.3284980002881661,30.430935266265294,-1.0525075929232843
271,13.33,11.9,17.08,110.24,271,110.24,11.9,-0.06540466934715954,-0.32702334673579764,30.550608900458286,-1.0477828029414957
272,13.33,12.16,16.83,108.31,272,108.31,12.16,-0.06858418428099432,-0.34292092140497155,29.45479694889696,-1.098718632181529
273,13.33,12.04,16.95,109.21,273,109.21,12.04,-0.06709685335007924,-0.33548426675039617,29.956897319959968,-1.0748915906682694
274,13.33,12.24,16.76,107.71,274,107.71,12.24,-0.06958006729109943,-0.34790033645549717,29.125290446909748,-1.1146726780034129
275,13.33,12.17,16.82,108.21,275,108.21,12.17,-0.06874992848447319,-0.34374964242236594,29.40811154493355,-1.1013738543212603
276,13.33,12.07,16.92,109.03,276,109.03,12.07,-0.06739368178251533,-0.3369684089125766,29.840005319709107,-1.0796467821558955
277,13.33,11.99,16.99,109.57,277,109.57,11.99,-0.06650417363390047,-0.3325208681695023,30.16574725848943,-1.0653968616150855
278,13.33,12.01,16.98,109.48,278,109.48,12.01,-0.06665222050499328,-0.3332611025249664,30.093467796871472,-1.0677685724899924
279,13.33,11.83,17.15,110.79,279,110.79,11.83,-0.06450562008594758,-0.3225281004297379,30.85997735554123,-1.0333800337768801
280,13.33,11.93,17.05,110.02,280,110.02,11.93,-0.06576518629142629,-0.32882593145713146,30.422416926410108,-1.053558284388649
281,13.33,11.9,17.09,110.31,281,110.31,11.9,-0.06529006612124373,-0.32645033060621864,30.565533316574932,-1.0459468592623244
282,13.33,11.91,17.07,110.19,282,110.19,11.91,-0.06548656041923676,-0.32743280209618375,30.512783197791826,-1.0490946979161728
283,13.33,11.92,17.06,110.12,283,110.12,11.92,-0.06560125206242744,-0.3280062603121372,30.470760643112367,-1.0509320580400876
284,13.33,11.82,17.16,110.88,284,110.88,11.82,-0.06435881212867493,-0.3217940606433747,30.90689893550873,-1.0310281703013724
285,13.33,11.88,17.1,110.4,285,110.4,11.88,-0.06514279526781848,-0.3257139763390924,30.639259220003833,-1.043587580190452
286,13.33,11.93,17.05,110.05,286,110.05,11.93,-0.0657159950500552,-0.32857997525027594,30.42880588469699,-1.0527702407018842
287,13.33,11.92,17.07,110.15,287,110.15,11.92,-0.06555209220400231,-0.32776046102001155,30.477151198917387,-1.050144517108117
288,13.33,11.93,17.06,110.07,288,110.07,11.93,-0.0656832061100612,-0.328416030550306,30.433064512128492,-1.0522449618831804
289,13.33,11.8,17.17,111.0,289,111.0,11.8,-0.06416320504546998,-0.32081602522734987,30.98811645417045,-1.027894544828429
290,13.33,11.83,17.15,110.83,290,110.83,11.83,-0.06444036127119634,-0.3222018063559817,30.868529090602618,-1.0323345875645653
291,13.33,12.0,16.99,109.51,291,109.51,12.0,-0.06660286238743789,-0.3330143119371894,30.126391966790997,-1.0669778554467548
292,13.33,11.89,17.09,110.33,292,110.33,11.89,-0.06525733185085612,-0.3262866592542806,30.597032327610453,-1.045422456250715
293,13.33,11.66,17.3,112.03,293,112.03,11.66,-0.0624907985625526,-0.312453992812763,31.605235023277356,-1.0011025929720927
294,13.33,11.47,17.48,113.46,294,113.46,11.47,-0.06018912569049376,-0.3009456284524688,32.472606260397335,-0.96422979356171
295,13.33,11.67,17.29,111.95,295,111.95,11.67,-0.06262026696726757,-0.31310133483633784,31.559304585979064,-1.0031766768156263
296,13.33,11.89,17.09,110.37,296,110.37,11.89,-0.06519187601393509,-0.3259593800696754,30.60556402904375,-1.04437385374324
297,13.33,11.85,17.13,110.68,297,110.68,11.85,-0.06468517093151525,-0.32342585465757623,30.781306185397582,-1.0362564383228743
298,13.33,11.8,17.17,111.02,298,111.02,11.8,-0.06413061912488505,-0.32065309562442523,30.99239812829194,-1.0273725183806584
299,13.33,11.98,17.0,109.64,299,109.64,11.98,-0.06638908318789156,-0.3319454159394578,30.20729281474736,-1.0635531126700228
300,13.33,11.99,16.99,109.58,300,109.58,11.99,-0.0664877290765827,-0.33243864538291346,30.167871760531057,-1.0651334198068547
301,13.33,11.97,17.02,109.76,301,109.76,11.97,-0.06619190209412028,-0.33095951047060135,30.259535938132593,-1.0603942715478067
302,13.33,11.77,17.2,111.24,302,111.24,11.77,-0.06377246332954543,-0.3188623166477272,31.1233135840779,-1.021634862539318
303,13.33,11.98,17.01,109.7,303,109.7,11.98,-0.06629047415769178,-0.3314523707884589,30.22004355383982,-1.0619733960062223
304,13.33,11.63,17.33,112.29,304,112.29,11.63,-0.062070532580819564,-0.3103526629040978,31.747779241352617,-0.9943699319447293
305,13.33,11.93,17.05,110.03,305,110.03,11.93,-0.0657487881674512,-0.32874394083725594,30.424546714704526,-1.0532955864425682
306,13.33,11.92,17.06,110.12,306,110.12,11.92,-0.06560125206242744,-0.3280062603121372,30.470760643112367,-1.0509320580400876
307,13.33,11.99,16.99,109.57,307,109.57,11.99,-0.06650417363390047,-0.3325208681695023,30.16574725848943,-1.0653968616150855
308,13.33,12.24,16.76,107.75,308,107.75,12.24,-0.06951357009719893,-0.3475678504859946,29.133695753097832,-1.1136073929571269
309,13.33,12.11,16.88,108.68,309,108.68,12.11,-0.06797176677015773,-0.33985883385078863,29.66179434673814,-1.0889077036579269
310,13.33,12.46,16.55,106.05,310,106.05,12.46,-0.07235238901660195,-0.3617619450830097,28.23798700703134,-1.1590852720459632
311,13.33,12.7,16.31,104.18,311,104.18,12.7,-0.0755031029324782,-0.37751551466239097,27.291605767226795,-1.2095597089783006
312,13.33,12.34,16.66,106.93,312,106.93,12.34,-0.07087968598523782,-0.3543984299261891,28.712884704817704,-1.1354925694835099
313,13.33,12.41,16.6,106.45,313,106.45,12.41,-0.0716821491400224,-0.358410745700112,28.441735818593404,-1.1483480292231587
314,13.33,12.01,16.97,109.42,314,109.42,12.01,-0.06675096415401842,-0.3337548207700921,30.080733418903474,-1.069350445747375
315,13.33,12.05,16.94,109.18,315,109.18,12.05,-0.06714630228311975,-0.33573151141559876,29.924225501296238,-1.0756837625755784
316,13.33,12.14,16.86,108.49,316,108.49,12.14,-0.0682860862128473,-0.3414304310642365,29.544154155702277,-1.0939431011298137
317,13.33,12.35,16.65,106.86,317,106.86,12.35,-0.07099658590846299,-0.3549829295423149,28.673667284598093,-1.137365306253577
318,13.33,12.53,16.48,105.48,318,105.48,12.53,-0.07330980106796245,-0.3665490053398122,27.953267510685155,-1.1744230131087583
319,13.33,12.54,16.48,105.46,319,105.46,12.54,-0.07334344299587037,-0.36671721497935184,27.92557340639519,-1.1749619567938432
320,13.33,12.38,16.62,106.62,320,106.62,12.38,-0.07139771323225381,-0.35698856616126906,28.55011824132201,-1.1437913659807062
321,13.33,12.35,16.65,106.86,321,106.86,12.35,-0.07099658590846299,-0.3549829295423149,28.673667284598093,-1.137365306253577
322,13.33,12.47,16.54,105.98,322,105.98,12.47,-0.0724698204600323,-0.3623491023001615,28.199503492099115,-1.1609665237697173
323,13.33,12.47,16.54,105.99,323,105.99,12.47,-0.07245304201960205,-0.3622652100980102,28.201582968722665,-1.160697733154025
324,13.33,12.52,16.49,105.61,324,105.61,12.52,-0.07309120799012452,-0.3654560399506226,28.003833894377255,-1.1709211520017948
325,13.33,12.26,16.75,107.6,325,107.6,12.26,-0.06976301092495556,-0.3488150546247778,29.051954640005505,-1.117603435017788
326,13.33,12.58,16.44,105.17,326,105.17,12.58,-0.07383161387313109,-0.36915806936565543,27.771841009425735,-1.18278245424756
327,13.33,12.26,16.74,107.55,327,107.55,12.26,-0.06984620400555044,-0.3492310200277522,29.041457101736285,-1.1189361881689182
328,13.33,12.5,16.51,105.74,328,105.74,12.5,-0.07287275343961393,-0.3643637671980696,28.07818249084015,-1.167421510102615
329,13.33,12.31,16.7,107.22,329,107.22,12.31,-0.07039585129244477,-0.35197925646222383,28.847667665323034,-1.1277415377049653
